,Diff in TOI,Diff in P/GP
0,0.259999999999998,-0.01200000000000001
1,1.1799999999999997,-0.11100000000000004
2,0.28000000000000114,0.18400000000000005
3,2.8999999999999986,0.29300000000000004
4,1.6300000000000008,0.08499999999999996
5,1.6600000000000001,0.11499999999999999
6,1.4499999999999993,-0.006000000000000005
7,0.7900000000000027,0.038000000000000034
8,3.0500000000000007,0.197
9,0.10000000000000142,-0.16100000000000003
10,0.22000000000000242,-0.3810000000000001
11,0.2699999999999996,-0.08899999999999997
12,0.4299999999999997,0.05800000000000005
13,1.4799999999999969,0.05600000000000005
14,0.7599999999999998,-0.006000000000000005
15,0.6000000000000014,0.067
16,0.0799999999999983,-0.016000000000000014
17,1.9600000000000009,0.02699999999999997
18,0.17999999999999972,0.16099999999999998
19,1.1400000000000006,0.10399999999999998
20,0.15000000000000213,-0.19500000000000006
21,3.2399999999999984,0.21900000000000003
22,1.1099999999999994,0.02400000000000002
23,0.4499999999999993,0.15500000000000003
24,0.0799999999999983,0.11699999999999999
25,0.25,-0.14100000000000007
26,1.0999999999999979,-0.20700000000000007
27,0.3000000000000007,-0.05399999999999999
28,0.25,0.14600000000000002
29,1.049999999999999,0.16799999999999998
30,0.7000000000000028,0.1359999999999999
31,0.3200000000000003,-0.28500000000000003
32,0.3099999999999987,0.02400000000000002
33,1.0,0.23199999999999987
34,0.9700000000000024,-0.183
35,0.28000000000000114,0.10999999999999999
36,1.7799999999999994,0.0040000000000000036
37,0.3200000000000003,0.10499999999999993
38,0.870000000000001,-0.06999999999999995
39,0.7799999999999976,0.19099999999999995
40,0.0600000000000005,-0.17400000000000004
41,0.21999999999999886,-0.04799999999999993
42,2.820000000000002,0.06700000000000006
43,0.2699999999999996,0.04600000000000004
44,0.8400000000000034,-0.04899999999999993
45,0.6999999999999993,-0.05700000000000005
46,0.6099999999999994,-0.254
47,1.3200000000000003,0.28500000000000003
48,1.5500000000000007,0.021999999999999964
49,0.4499999999999993,-0.254
50,0.8500000000000014,0.02400000000000002
51,2.0500000000000007,-0.07299999999999995
52,0.3100000000000005,-0.16400000000000003
53,2.3500000000000014,0.05500000000000005
54,3.299999999999997,0.383
55,1.5199999999999996,0.04800000000000004
56,0.5500000000000007,-0.48599999999999993
57,0.1700000000000017,-0.2809999999999999
58,2.25,0.19100000000000006
59,0.509999999999998,0.239
60,0.3299999999999983,0.242
61,1.7300000000000004,0.11099999999999999
62,2.0,-0.028000000000000025
63,0.9199999999999999,-0.030999999999999917
64,0.4400000000000013,0.18599999999999994
65,0.6699999999999999,-0.007000000000000006
66,1.879999999999999,0.139
67,1.2300000000000004,-0.03999999999999998
68,3.4400000000000013,0.30499999999999994
69,1.5400000000000027,0.19399999999999995
70,0.23000000000000043,-0.018000000000000016
71,2.1999999999999993,-0.10399999999999987
72,0.5700000000000003,0.08499999999999996
73,0.6500000000000021,-0.020999999999999963
74,0.3999999999999986,0.04200000000000004
75,0.3000000000000007,0.04800000000000004
76,1.2199999999999989,0.138
77,0.0400000000000027,-0.031000000000000028
78,1.4500000000000028,0.22799999999999998
79,1.83,0.16399999999999992
80,0.9600000000000009,-0.2310000000000001
81,2.3000000000000007,0.43100000000000005
82,1.5500000000000007,-0.12700000000000006
83,1.0799999999999983,0.15900000000000003
84,1.1700000000000017,-0.04799999999999999
85,0.3200000000000003,0.19899999999999995
86,0.6499999999999986,-0.22699999999999998
87,0.07000000000000028,-0.18599999999999994
88,3.950000000000003,-0.019999999999999962
89,0.34999999999999964,0.017000000000000015
90,0.08999999999999986,0.08100000000000007
91,1.8499999999999979,0.18300000000000005
92,0.5400000000000027,0.02299999999999991
93,0.370000000000001,0.18599999999999994
94,1.240000000000002,-0.118
95,1.8000000000000007,0.359
96,0.4499999999999993,-0.09200000000000008
97,0.20000000000000284,0.14800000000000002
98,0.5599999999999987,-0.10299999999999998
99,0.019999999999999574,-0.137
100,2.1499999999999986,0.186
101,0.14999999999999858,0.31
102,1.0900000000000034,0.05099999999999999
103,0.16999999999999815,-0.025000000000000022
104,2.1999999999999993,-0.02400000000000002
105,3.0599999999999987,0.04699999999999993
106,1.7000000000000028,0.29700000000000004
107,0.6700000000000017,-0.07000000000000006
108,1.2700000000000014,0.19599999999999995
109,2.429999999999998,0.23299999999999998
110,3.219999999999999,-0.15800000000000003
111,1.1799999999999997,0.244
112,0.3199999999999985,0.18000000000000005
113,0.08000000000000185,-0.08899999999999997
114,0.3099999999999987,0.05600000000000005
